,n,const,sum,prod,simple_poly,horner_poly,bubble_sort,quicksort,timsort,matrix_dot
468,469.0,1.0013580322265625e-06,3.814697265625e-05,9.870529174804687e-06,0.0013940811157226562,0.0008895397186279297,0.057687234878540036,3.690719604492188e-05,1.8215179443359376e-05,0.0030755519866943358
469,470.0,1.239776611328125e-06,3.151893615722656e-05,9.822845458984376e-06,0.0013268470764160156,0.0008581638336181641,0.05602421760559082,3.743171691894531e-05,1.79290771484375e-05,0.002999734878540039
470,471.0,1.5735626220703124e-06,3.35693359375e-05,9.918212890625e-06,0.001255369186401367,0.0008557796478271485,0.056710433959960935,4.3058395385742186e-05,1.8024444580078124e-05,0.003072214126586914
471,472.0,1.1444091796875e-06,3.786087036132813e-05,1.0251998901367188e-05,0.0013122081756591797,0.0008608818054199219,0.061056900024414065,3.7384033203125e-05,1.811981201171875e-05,0.0029200077056884765
472,473.0,1.0967254638671874e-06,3.361701965332031e-05,1.33514404296875e-05,0.0013652324676513671,0.0008593082427978515,0.058660268783569336,3.7622451782226565e-05,1.8072128295898437e-05,0.003038835525512695
473,474.0,1.0967254638671874e-06,3.819465637207031e-05,1.163482666015625e-05,0.001378011703491211,0.0008779525756835938,0.05941767692565918,3.6382675170898436e-05,1.79290771484375e-05,0.003026390075683594
474,475.0,1.33514404296875e-06,3.504753112792969e-05,1.1348724365234375e-05,0.0013254642486572265,0.0008790493011474609,0.05785102844238281,3.7097930908203124e-05,1.7833709716796874e-05,0.0030980587005615236
475,476.0,1.0967254638671874e-06,3.142356872558594e-05,9.870529174804687e-06,0.0013080120086669921,0.000870370864868164,0.05909099578857422,3.7050247192382814e-05,1.850128173828125e-05,0.0030483722686767576
476,477.0,1.0967254638671874e-06,3.118515014648438e-05,9.870529174804687e-06,0.0013092994689941407,0.000882101058959961,0.06031227111816406,3.819465637207031e-05,1.845359802246094e-05,0.0031940460205078123
477,478.0,1.1444091796875e-06,3.590583801269531e-05,1.0776519775390626e-05,0.001285552978515625,0.0008599758148193359,0.06196408271789551,3.7670135498046875e-05,1.888275146484375e-05,0.0031064510345458984
478,479.0,1.430511474609375e-06,3.752708435058594e-05,1.373291015625e-05,0.0013485431671142578,0.0009118080139160156,0.058635377883911134,3.662109375e-05,1.8596649169921875e-05,0.0032052993774414062
479,480.0,1.0013580322265625e-06,3.237724304199219e-05,1.1873245239257812e-05,0.001393270492553711,0.0008735179901123047,0.05671505928039551,3.786087036132813e-05,1.8596649169921875e-05,0.0030603885650634767
480,481.0,1.239776611328125e-06,3.495216369628906e-05,1.3303756713867187e-05,0.001369810104370117,0.0008616447448730469,0.06273694038391113,3.790855407714844e-05,1.8548965454101562e-05,0.003219461441040039
481,482.0,1.5735626220703124e-06,3.414154052734375e-05,1.068115234375e-05,0.001318359375,0.000876617431640625,0.061973953247070314,3.814697265625e-05,1.8167495727539063e-05,0.0031270980834960938
482,483.0,1.1444091796875e-06,3.876686096191406e-05,1.0013580322265625e-05,0.0013423442840576171,0.0008823871612548828,0.06428008079528809,4.215240478515625e-05,1.8358230590820312e-05,0.003256702423095703
483,484.0,1.2874603271484376e-06,3.4856796264648435e-05,1.1014938354492188e-05,0.0015804767608642578,0.0010202884674072265,0.061259794235229495,3.752708435058594e-05,1.888275146484375e-05,0.0031606674194335936
484,485.0,1.049041748046875e-06,3.1280517578125e-05,1.0061264038085938e-05,0.0013787269592285157,0.0008984088897705078,0.06164894104003906,3.757476806640625e-05,1.888275146484375e-05,0.003347969055175781
485,486.0,1.1444091796875e-06,3.437995910644531e-05,1.2922286987304688e-05,0.0012837886810302735,0.0009802818298339845,0.061896991729736325,4.034042358398437e-05,1.8358230590820312e-05,0.003274679183959961
486,487.0,1.0967254638671874e-06,3.3855438232421875e-05,1.10626220703125e-05,0.0013559818267822265,0.0008811473846435547,0.06339106559753419,3.8003921508789064e-05,1.8978118896484374e-05,0.0033220767974853514
487,488.0,1.430511474609375e-06,3.9196014404296876e-05,1.18255615234375e-05,0.001333904266357422,0.0008943557739257812,0.06381421089172364,3.8957595825195314e-05,1.9502639770507812e-05,0.003241729736328125
488,489.0,1.0013580322265625e-06,3.47137451171875e-05,1.3303756713867187e-05,0.0013602256774902343,0.0008935928344726562,0.06249523162841797,3.843307495117187e-05,1.8596649169921875e-05,0.0033672809600830077
489,490.0,1.049041748046875e-06,3.3807754516601565e-05,1.068115234375e-05,0.0013798713684082032,0.0008948326110839843,0.06474556922912597,3.8242340087890626e-05,1.926422119140625e-05,0.00329132080078125
490,491.0,1.430511474609375e-06,3.4236907958984374e-05,1.1157989501953124e-05,0.001346588134765625,0.0008899688720703125,0.06440200805664062,3.8957595825195314e-05,2.0551681518554688e-05,0.003452301025390625
491,492.0,1.1920928955078125e-06,3.271102905273437e-05,1.010894775390625e-05,0.001330995559692383,0.0008815765380859375,0.06379623413085937,3.8576126098632815e-05,1.8548965454101562e-05,0.0033510684967041015
492,493.0,1.0967254638671874e-06,3.3855438232421875e-05,1.0204315185546874e-05,0.001398181915283203,0.0009106636047363281,0.06510543823242188,3.881454467773438e-05,1.9359588623046876e-05,0.003523111343383789
493,494.0,1.3828277587890625e-06,3.652572631835937e-05,1.1539459228515625e-05,0.0014932632446289062,0.0009912967681884766,0.06907663345336915,3.7717819213867185e-05,1.9025802612304687e-05,0.003410673141479492
494,495.0,1.1444091796875e-06,3.4236907958984374e-05,1.1301040649414062e-05,0.0014376163482666016,0.0008899688720703125,0.06416049003601074,3.986358642578125e-05,1.8978118896484374e-05,0.003531360626220703
495,496.0,1.049041748046875e-06,3.3235549926757814e-05,1.0395050048828125e-05,0.0014300823211669921,0.0009037017822265625,0.06379513740539551,3.833770751953125e-05,1.9025802612304687e-05,0.0033310413360595702
496,497.0,1.1920928955078125e-06,3.404617309570313e-05,1.1587142944335938e-05,0.0014235973358154297,0.0009028434753417969,0.06557679176330566,3.914833068847656e-05,1.888275146484375e-05,0.0034973621368408203
497,498.0,1.1444091796875e-06,3.170967102050781e-05,1.0061264038085938e-05,0.0013998985290527345,0.0009113311767578125,0.0651810646057129,3.790855407714844e-05,1.94549560546875e-05,0.0034545421600341796
498,499.0,1.0967254638671874e-06,3.175735473632812e-05,1.0013580322265625e-05,0.0013762950897216798,0.000922250747680664,0.06544818878173828,3.871917724609375e-05,1.926422119140625e-05,0.00357203483581543
499,500.0,1.52587890625e-06,3.972053527832031e-05,1.0967254638671875e-05,0.001481771469116211,0.0012113094329833985,0.06709141731262207,4.134178161621094e-05,1.9598007202148438e-05,0.0036345958709716798
500,501.0,1.1444091796875e-06,3.881454467773438e-05,1.02996826171875e-05,0.0013885974884033203,0.0008925437927246094,0.06552062034606934,3.843307495117187e-05,1.9884109497070314e-05,0.0037680149078369142
501,502.0,1.1444091796875e-06,3.8051605224609374e-05,1.33514404296875e-05,0.001523733139038086,0.0012325286865234376,0.06646180152893066,3.876686096191406e-05,1.9788742065429688e-05,0.0035800933837890625
502,503.0,1.1444091796875e-06,4.2057037353515626e-05,1.2350082397460937e-05,0.001375722885131836,0.0009268760681152344,0.0651336669921875,3.8909912109375e-05,1.983642578125e-05,0.003826904296875
503,504.0,1.3828277587890625e-06,3.3903121948242185e-05,1.1682510375976562e-05,0.001404571533203125,0.0008981227874755859,0.06684632301330566,3.8576126098632815e-05,1.9359588623046876e-05,0.003530740737915039
504,505.0,1.0013580322265625e-06,3.7717819213867185e-05,1.163482666015625e-05,0.0013957023620605469,0.0009221076965332031,0.06877589225769043,4.2104721069335936e-05,1.9598007202148438e-05,0.0040299415588378905
505,506.0,1.0013580322265625e-06,3.404617309570313e-05,1.1444091796875e-05,0.0015238285064697265,0.0009990692138671874,0.06835966110229492,3.795623779296875e-05,1.9168853759765626e-05,0.003643655776977539
506,507.0,1.0967254638671874e-06,3.247261047363281e-05,1.0156631469726563e-05,0.001403045654296875,0.0009166240692138672,0.06778960227966309,4.320144653320312e-05,1.969337463378906e-05,0.0038783073425292967
507,508.0,1.0967254638671874e-06,3.47137451171875e-05,1.1301040649414062e-05,0.0014607906341552734,0.0009037017822265625,0.06927862167358398,4.477500915527344e-05,2.0933151245117187e-05,0.0036202430725097655
508,509.0,1.049041748046875e-06,3.185272216796875e-05,1.0204315185546874e-05,0.0014460086822509766,0.0009304046630859375,0.0686375617980957,3.905296325683594e-05,2.0074844360351563e-05,0.003979158401489258
509,510.0,1.0967254638671874e-06,3.2806396484375e-05,1.1014938354492188e-05,0.001523303985595703,0.0009256839752197265,0.06555619239807128,4.425048828125e-05,1.9884109497070314e-05,0.0038175582885742188
510,511.0,1.239776611328125e-06,3.4475326538085936e-05,1.1873245239257812e-05,0.0016765117645263672,0.0010767459869384765,0.06738929748535157,4.5251846313476565e-05,1.9741058349609374e-05,0.004056549072265625
511,512.0,1.0967254638671874e-06,3.5142898559570314e-05,1.087188720703125e-05,0.0014094829559326172,0.0009366512298583984,0.06988921165466308,4.0149688720703126e-05,2.0551681518554688e-05,0.003702259063720703
512,513.0,1.049041748046875e-06,3.2949447631835935e-05,1.0776519775390626e-05,0.0014063358306884766,0.0009258270263671875,0.06995782852172852,4.0435791015625e-05,1.9598007202148438e-05,0.003989791870117188
513,514.0,1.239776611328125e-06,3.714561462402344e-05,1.1682510375976562e-05,0.0015406131744384766,0.0009596347808837891,0.07093448638916015,3.943443298339844e-05,1.9884109497070314e-05,0.004009866714477539
514,515.0,1.1444091796875e-06,3.604888916015625e-05,1.0061264038085938e-05,0.0014190673828125,0.0009233474731445313,0.06927986145019531,4.100799560546875e-05,1.9931793212890624e-05,0.004203605651855469
515,516.0,1.1920928955078125e-06,3.881454467773438e-05,1.0395050048828125e-05,0.00139923095703125,0.0009181499481201172,0.06975092887878417,3.8909912109375e-05,2.02178955078125e-05,0.003976106643676758
516,517.0,1.239776611328125e-06,3.404617309570313e-05,1.087188720703125e-05,0.0013892173767089844,0.0009433746337890625,0.07223420143127442,4.291534423828125e-05,2.0551681518554688e-05,0.004060888290405273
517,518.0,1.0967254638671874e-06,3.223419189453125e-05,1.0347366333007812e-05,0.0014133453369140625,0.0009654521942138672,0.07132372856140137,4.062652587890625e-05,2.0074844360351563e-05,0.004082441329956055
518,519.0,1.4781951904296875e-06,4.2390823364257815e-05,1.7261505126953126e-05,0.0016242027282714843,0.0009599685668945313,0.06928081512451172,4.5680999755859374e-05,2.036094665527344e-05,0.004076337814331055
519,520.0,1.1444091796875e-06,3.795623779296875e-05,1.2445449829101563e-05,0.00143585205078125,0.0009223461151123047,0.06997518539428711,3.9005279541015624e-05,1.9979476928710937e-05,0.003870725631713867
520,521.0,1.1444091796875e-06,3.7288665771484376e-05,1.2111663818359374e-05,0.0014347553253173829,0.0009389877319335938,0.07238702774047852,4.038810729980469e-05,2.0837783813476564e-05,0.004127359390258789
521,522.0,1.2874603271484376e-06,3.4427642822265626e-05,1.0633468627929688e-05,0.0014287948608398438,0.0009410381317138672,0.07301530838012696,3.96728515625e-05,2.2077560424804686e-05,0.003993082046508789
522,523.0,1.4781951904296875e-06,4.0197372436523436e-05,1.2111663818359374e-05,0.001535940170288086,0.0009494781494140625,0.07227511405944824,4.067420959472656e-05,2.0694732666015624e-05,0.0041943550109863285
523,524.0,1.1920928955078125e-06,3.690719604492188e-05,1.0538101196289063e-05,0.0016108036041259765,0.0009982585906982422,0.0726816177368164,4.1961669921875e-05,2.1028518676757813e-05,0.004048061370849609
524,525.0,1.621246337890625e-06,5.07354736328125e-05,1.1205673217773438e-05,0.001772308349609375,0.0012787818908691407,0.07068872451782227,4.410743713378906e-05,2.0837783813476564e-05,0.004264354705810547
525,526.0,1.1444091796875e-06,3.8623809814453125e-05,1.18255615234375e-05,0.001447772979736328,0.001008462905883789,0.07348513603210449,5.2642822265625e-05,2.1028518676757813e-05,0.004217672348022461
526,527.0,1.1444091796875e-06,3.6144256591796874e-05,1.2683868408203126e-05,0.0014394283294677734,0.0009761333465576171,0.07451858520507812,3.9529800415039065e-05,2.036094665527344e-05,0.00418243408203125
527,528.0,1.239776611328125e-06,3.62396240234375e-05,1.0633468627929688e-05,0.0014307975769042968,0.0012256622314453125,0.07187929153442382,4.0912628173828124e-05,2.1076202392578126e-05,0.004082345962524414
528,529.0,1.1444091796875e-06,3.595352172851563e-05,1.0776519775390626e-05,0.0014592647552490235,0.0009519100189208984,0.07314238548278809,4.215240478515625e-05,1.9598007202148438e-05,0.004291439056396484
529,530.0,1.5735626220703124e-06,4.010200500488281e-05,1.1920928955078125e-05,0.0014614105224609376,0.0010380744934082031,0.07452759742736817,4.329681396484375e-05,2.0074844360351563e-05,0.00417795181274414
530,531.0,1.049041748046875e-06,3.54766845703125e-05,1.0633468627929688e-05,0.0014394760131835938,0.000964498519897461,0.07487292289733886,4.553794860839844e-05,2.0933151245117187e-05,0.0043604373931884766
531,532.0,1.0967254638671874e-06,3.223419189453125e-05,1.0347366333007812e-05,0.0014080524444580079,0.0009622573852539062,0.07663283348083497,4.2438507080078125e-05,2.2172927856445312e-05,0.004206418991088867
532,533.0,1.52587890625e-06,3.466606140136719e-05,1.0728836059570312e-05,0.0014495849609375,0.0009549140930175781,0.07496037483215331,4.029273986816406e-05,2.0742416381835938e-05,0.004467105865478516
533,534.0,1.1920928955078125e-06,3.2329559326171874e-05,1.049041748046875e-05,0.001724386215209961,0.0012566566467285157,0.07477021217346191,3.9958953857421874e-05,2.0551681518554688e-05,0.004356193542480469
534,535.0,1.1444091796875e-06,3.557205200195312e-05,1.087188720703125e-05,0.0014468193054199218,0.0009570121765136719,0.07800836563110351,4.072189331054688e-05,2.1791458129882814e-05,0.004398536682128906
535,536.0,1.0967254638671874e-06,3.5429000854492186e-05,1.0824203491210937e-05,0.0014506816864013673,0.0009525775909423828,0.07229242324829102,4.024505615234375e-05,2.0837783813476564e-05,0.004286527633666992
536,537.0,1.33514404296875e-06,3.3283233642578124e-05,1.0395050048828125e-05,0.0014616966247558594,0.0009891033172607423,0.07657361030578613,4.229545593261719e-05,2.13623046875e-05,0.00453948974609375
537,538.0,1.1920928955078125e-06,3.466606140136719e-05,1.2254714965820312e-05,0.0015346050262451173,0.0009723663330078125,0.0777712345123291,4.000663757324219e-05,2.0742416381835938e-05,0.004338216781616211
538,539.0,1.239776611328125e-06,4.8112869262695315e-05,1.0919570922851562e-05,0.0014794826507568359,0.0009811878204345702,0.07657036781311036,4.0531158447265625e-05,2.1028518676757813e-05,0.004580450057983398
539,540.0,1.239776611328125e-06,3.786087036132813e-05,1.087188720703125e-05,0.0014650344848632813,0.0009953975677490234,0.07488493919372559,4.1818618774414064e-05,2.13623046875e-05,0.004437589645385742
540,541.0,1.0013580322265625e-06,3.304481506347656e-05,1.6260147094726563e-05,0.0014529705047607421,0.0009809970855712891,0.07914824485778808,4.129409790039062e-05,2.160072326660156e-05,0.004594039916992187
541,542.0,1.239776611328125e-06,4.801750183105469e-05,1.1110305786132813e-05,0.001451587677001953,0.0009703159332275391,0.07904720306396484,4.15802001953125e-05,2.1266937255859376e-05,0.004569482803344726
542,543.0,1.1444091796875e-06,3.504753112792969e-05,1.1110305786132813e-05,0.0014987468719482421,0.0009766578674316405,0.07818918228149414,4.458427429199219e-05,2.1076202392578126e-05,0.004636716842651367
543,544.0,1.239776611328125e-06,3.8003921508789064e-05,1.2874603271484375e-05,0.0017040252685546875,0.0009744644165039062,0.0785212516784668,4.3058395385742186e-05,2.17437744140625e-05,0.004429960250854492
544,545.0,1.33514404296875e-06,4.3725967407226564e-05,1.0538101196289063e-05,0.0014826297760009766,0.0009719371795654297,0.07725601196289063,4.067420959472656e-05,2.13623046875e-05,0.004667329788208008
545,546.0,1.1444091796875e-06,3.62396240234375e-05,1.10626220703125e-05,0.0014663219451904296,0.0009780406951904296,0.07808876037597656,4.096031188964844e-05,2.1219253540039062e-05,0.004563617706298828
546,547.0,9.5367431640625e-07,3.399848937988281e-05,1.1873245239257812e-05,0.0014637470245361327,0.0010169029235839843,0.07948188781738282,4.100799560546875e-05,2.1505355834960938e-05,0.004679203033447266
547,548.0,1.0967254638671874e-06,3.247261047363281e-05,1.0347366333007812e-05,0.0014850616455078125,0.0009729385375976563,0.07807836532592774,4.410743713378906e-05,2.2745132446289064e-05,0.004621171951293945
548,549.0,1.2874603271484376e-06,3.437995910644531e-05,1.1968612670898438e-05,0.0016787528991699218,0.0010808944702148438,0.07952966690063476,4.1532516479492185e-05,2.1648406982421874e-05,0.004762458801269531
549,550.0,1.0967254638671874e-06,3.5858154296875e-05,1.1920928955078125e-05,0.0014993667602539063,0.0009904861450195312,0.07823233604431153,4.096031188964844e-05,2.1839141845703124e-05,0.004742431640625
